;Compound;UniProt_name;rel_score;platform
3058;Dihydrocalythropsin;GCR_HUMAN;2.12711e-05;in-house models
3059;Dihydrocalythropsin;LOX5_HUMAN;0.9173224444444444;in-house models
3060;Dihydrocalythropsin;MCR_HUMAN;0.046407156;in-house models
3061;Dihydrocalythropsin;NFKB1_HUMAN;0.19603800000000002;in-house models
3062;Dihydrocalythropsin;NR1H2_HUMAN;0.00458994;in-house models
3063;Dihydrocalythropsin;PGH1_HUMAN;0.446563;in-house models
3064;Dihydrocalythropsin;PTN1_HUMAN;0.937;in-house models
3065;Dihydrocalythropsin;Q6INT1_XENLA;0.0575885;in-house models
3066;Dihydrochalcone M 1;CP19A_HUMAN;0.7233850000000001;in-house models
3067;Dihydrochalcone M 1;CP2D6_HUMAN;0.6679630000000001;in-house models
3068;Dihydrochalcone M 1;DHB3_HUMAN;0.9031666666666667;in-house models
3069;Dihydrochalcone M 1;DHB4_HUMAN;0.139123;in-house models
3070;Dihydrochalcone M 1;DHI1_HUMAN;0.650674;in-house models
3071;Dihydrochalcone M 1;DHI2_HUMAN;0.8284499999999999;in-house models
3072;Dihydrochalcone M 1;ESR1_HUMAN;0.9317609523809522;in-house models
3073;Dihydrochalcone M 1;ESR2_HUMAN;0.9158;in-house models
3074;Dihydrochalcone M 1;GCR_HUMAN;0.030617400000000003;in-house models
3075;Dihydrochalcone M 1;HYES_HUMAN;0.9439777777777779;in-house models
3076;Dihydrochalcone M 1;LOX5_HUMAN;0.191185;in-house models
3077;Dihydrochalcone M 1;MCR_HUMAN;0.015346696750000001;in-house models
3078;Dihydrochalcone M 1;MK14_HUMAN;0.10919200000000001;in-house models
3079;Dihydrochalcone M 1;NR1H2_HUMAN;0.111948;in-house models
3080;Dihydrochalcone M 1;NR1H4_HUMAN;0.08569376;in-house models
3081;Dihydrochalcone M 1;PGH1_HUMAN;0.35239299999999996;in-house models
3082;Dihydrochalcone M 1;PPARG_HUMAN;0.00186832;in-house models
3083;Dihydrochalcone M 1;PTGES_HUMAN;0.5083840000000001;in-house models
3084;Dihydrochalcone M 1;Q6INT1_XENLA;0.433619;in-house models
3085;Dihydrochalcone M 2;CP19A_HUMAN;0.717793;in-house models
3086;Dihydrochalcone M 2;CP2D6_HUMAN;0.561215;in-house models
3087;Dihydrochalcone M 2;DHB3_HUMAN;0.9225833333333333;in-house models
3088;Dihydrochalcone M 2;DHB4_HUMAN;0.187296098;in-house models
3089;Dihydrochalcone M 2;DHI1_HUMAN;0.4799563333333334;in-house models
3090;Dihydrochalcone M 2;DHI2_HUMAN;0.83945;in-house models
3091;Dihydrochalcone M 2;ESR1_HUMAN;0.9422019047619049;in-house models
3092;Dihydrochalcone M 2;ESR2_HUMAN;0.9329999999999999;in-house models
3093;Dihydrochalcone M 2;GCR_HUMAN;6.45868e-05;in-house models
3094;Dihydrochalcone M 2;LOX5_HUMAN;0.22328900000000002;in-house models
3095;Dihydrochalcone M 2;MCR_HUMAN;0.2997765;in-house models
3096;Dihydrochalcone M 2;MK14_HUMAN;0.000960998;in-house models
3097;Dihydrochalcone M 2;NFKB1_HUMAN;0.0174172;in-house models
3098;Dihydrochalcone M 2;NR1H2_HUMAN;0.2660222593;in-house models
3099;Dihydrochalcone M 2;NR1H4_HUMAN;0.147008;in-house models
3100;Dihydrochalcone M 2;PGH1_HUMAN;0.45420200000000005;in-house models
3101;Dihydroflavokawain B;ACES_HUMAN;0.571854;in-house models
3102;Dihydroflavokawain B;AK1C3_HUMAN;0.226604;in-house models
3103;Dihydroflavokawain B;CP19A_HUMAN;0.45163100000000006;in-house models
3104;Dihydroflavokawain B;CP2D6_HUMAN;0.580781;in-house models
3105;Dihydroflavokawain B;GCR_HUMAN;0.23634145;in-house models
3106;Dihydroflavokawain B;MCR_HUMAN;0.446521;in-house models
3107;Dihydroflavokawain B;MK14_HUMAN;0.27561599999999997;in-house models
3108;Dihydroflavokawain B;NR1H2_HUMAN;0.26393024;in-house models
3109;Dihydroflavokawain B;NR1H4_HUMAN;0.150863;in-house models
3110;Dihydroflavokawain B;PGH1_HUMAN;0.747653;in-house models
3111;Dihydroflavokawain B;PPARA_HUMAN;9.398569999999999e-09;in-house models
3112;Dihydroflavokawain B;PPARG_HUMAN;0.277456;in-house models
3113;Dihydrolophirone C;CP19A_HUMAN;0.6903744999999999;in-house models
3114;Dihydrolophirone C;CP2D6_HUMAN;0.7296505;in-house models
3115;Dihydrolophirone C;DHB3_HUMAN;0.6272315333333334;in-house models
3116;Dihydrolophirone C;DHB4_HUMAN;0.007328047926666668;in-house models
3117;Dihydrolophirone C;DHI2_HUMAN;0.8722444444444445;in-house models
3118;Dihydrolophirone C;ESR1_HUMAN;0.9635095238095239;in-house models
3119;Dihydrolophirone C;ESR2_HUMAN;0.9627;in-house models
3120;Dihydrolophirone C;GCR_HUMAN;0.09604177666666668;in-house models
3121;Dihydrolophirone C;LOX5_HUMAN;0.4967315;in-house models
3122;Dihydrolophirone C;MCR_HUMAN;0.36873175;in-house models
3123;Dihydrolophirone C;MK14_HUMAN;0.348034;in-house models
3124;Dihydrolophirone C;NR1H2_HUMAN;0.07163604933333333;in-house models
3125;Dihydrolophirone C;NR1H4_HUMAN;0.25442600000000004;in-house models
3126;Dihydrolophirone C;PGH1_HUMAN;0.244957;in-house models
3127;Dihydrolophirone C;PPARD_HUMAN;0.019292882365;in-house models
3128;Dihydrolophirone C;PPARG_HUMAN;0.00607699;in-house models
3129;Dihydrolophirone C;PTN1_HUMAN;0.9645999999999999;in-house models
3130;Dihydrolophirone C;Q6INT1_XENLA;0.363213;in-house models
3131;Dihydromonospermoside;ACES_HUMAN;0.639084;in-house models
3132;Dihydromonospermoside;CP19A_HUMAN;0.5017893333333333;in-house models
3133;Dihydromonospermoside;CP2D6_HUMAN;0.516293;in-house models
3134;Dihydromonospermoside;DHB3_HUMAN;0.9253055555555556;in-house models
3135;Dihydromonospermoside;DHB4_HUMAN;0.11641920025759334;in-house models
3136;Dihydromonospermoside;DHI2_HUMAN;0.846775;in-house models
3137;Dihydromonospermoside;ESR1_HUMAN;0.9692063492063493;in-house models
3138;Dihydromonospermoside;LOX5_HUMAN;0.9340473333333333;in-house models
3139;Dihydromonospermoside;MCR_HUMAN;0.050022866666666665;in-house models
3140;Dihydromonospermoside;PPARG_HUMAN;0.29293225;in-house models
3141;Dihydromonospermoside;Q6INT1_XENLA;0.349478;in-house models
3142;Dihydropashanone;ACES_HUMAN;0.785053;in-house models
3143;Dihydropashanone;AK1C3_HUMAN;0.6904140000000001;in-house models
3144;Dihydropashanone;CP19A_HUMAN;0.42982200000000004;in-house models
3145;Dihydropashanone;CP2D6_HUMAN;0.597944;in-house models
3146;Dihydropashanone;GCR_HUMAN;0.020846200000000002;in-house models
3147;Dihydropashanone;NR1H2_HUMAN;0.33749975;in-house models
3148;Dihydropashanone;NR1H4_HUMAN;0.0175623;in-house models
3149;Dihydropashanone;PGH1_HUMAN;0.916816;in-house models
3150;Diuvaretin;CP19A_HUMAN;0.649965;in-house models
3151;Diuvaretin;CP2D6_HUMAN;0.687346;in-house models
3152;Diuvaretin;DHB3_HUMAN;0.702349;in-house models
3153;Diuvaretin;ESR1_HUMAN;0.9135777777777778;in-house models
3154;Diuvaretin;ESR2_HUMAN;0.9247;in-house models
3155;Diuvaretin;GCR_HUMAN;0.105772;in-house models
3156;Diuvaretin;HYES_HUMAN;0.9562;in-house models
3157;Diuvaretin;LOX5_HUMAN;0.31645500000000004;in-house models
3158;Diuvaretin;MCR_HUMAN;0.05342364;in-house models
3159;Diuvaretin;MK14_HUMAN;0.22920100000000002;in-house models
3160;Diuvaretin;NR1H2_HUMAN;0.00672764;in-house models
3161;Diuvaretin;NR1H4_HUMAN;0.040803603333333334;in-house models
3162;Diuvaretin;PGH1_HUMAN;0.737845;in-house models
3163;Diuvaretin;PPARD_HUMAN;0.012496518499999998;in-house models
3164;Diuvaretin;PPARG_HUMAN;0.266561;in-house models
3165;Diuvaretin;Q6INT1_XENLA;0.0999554;in-house models
3166;Elastichalcone A;CP19A_HUMAN;0.7868109999999999;in-house models
3167;Elastichalcone A;CP2D6_HUMAN;0.7019420000000001;in-house models
3168;Elastichalcone A;DHB3_HUMAN;0.9084791666666666;in-house models
3169;Elastichalcone A;DHI1_HUMAN;0.11953465;in-house models
3170;Elastichalcone A;DHI2_HUMAN;0.83085;in-house models
3171;Elastichalcone A;ESR1_HUMAN;0.9449333333333333;in-house models
3172;Elastichalcone A;ESR2_HUMAN;0.9410000000000001;in-house models
3173;Elastichalcone A;GCR_HUMAN;0.179553;in-house models
3174;Elastichalcone A;LOX5_HUMAN;0.3819035;in-house models
3175;Elastichalcone A;MCR_HUMAN;0.126393025;in-house models
3176;Elastichalcone A;MK14_HUMAN;0.109428;in-house models
3177;Elastichalcone A;NR1H2_HUMAN;0.0016377524999999999;in-house models
3178;Elastichalcone A;NR1H4_HUMAN;0.09913783333333333;in-house models
3179;Elastichalcone A;PGH1_HUMAN;0.7458520000000001;in-house models
3180;Elastichalcone B;3BHS1_HUMAN;0.22379899999999997;in-house models
3181;Elastichalcone B;ACES_HUMAN;0.417171;in-house models
3182;Elastichalcone B;CP19A_HUMAN;0.739913;in-house models
3183;Elastichalcone B;CP2D6_HUMAN;0.7096155;in-house models
3184;Elastichalcone B;DHB3_HUMAN;0.8845000000000001;in-house models
3185;Elastichalcone B;DHB4_HUMAN;0.295183;in-house models
3186;Elastichalcone B;DHI1_HUMAN;0.41303449999999997;in-house models
3187;Elastichalcone B;DHI2_HUMAN;0.84215;in-house models
3188;Elastichalcone B;ESR1_HUMAN;0.9409666666666666;in-house models
3189;Elastichalcone B;ESR2_HUMAN;0.9453;in-house models
3190;Elastichalcone B;GCR_HUMAN;0.015836348700000002;in-house models
3191;Elastichalcone B;LOX5_HUMAN;0.4399306666666667;in-house models
3192;Elastichalcone B;MCR_HUMAN;0.13473503333333334;in-house models
3193;Elastichalcone B;MK14_HUMAN;0.157806;in-house models
3194;Elastichalcone B;NR1H2_HUMAN;0.20996767433333333;in-house models
3195;Elastichalcone B;NR1H4_HUMAN;0.180061716925;in-house models
3196;Elastichalcone B;PGH1_HUMAN;0.6691050000000001;in-house models
3197;Elastichalcone B;PPARD_HUMAN;0.1406263666666667;in-house models
3198;Elastichalcone B;PPARG_HUMAN;0.0059966445;in-house models
3199;Elastichalcone B;PTGES_HUMAN;0.19705;in-house models
3200;Erioschalcone A;3BHS1_HUMAN;0.9312;in-house models
3201;Erioschalcone A;ACES_HUMAN;0.0867937;in-house models
3202;Erioschalcone A;CP19A_HUMAN;0.696264;in-house models
3203;Erioschalcone A;CP2D6_HUMAN;0.6266945;in-house models
3204;Erioschalcone A;DHB3_HUMAN;0.9075416666666667;in-house models
3205;Erioschalcone A;DHI2_HUMAN;0.8317;in-house models
3206;Erioschalcone A;ESR1_HUMAN;0.9416777777777777;in-house models
3207;Erioschalcone A;GCR_HUMAN;0.06596803749999999;in-house models
3208;Erioschalcone A;HYES_HUMAN;0.9311833333333333;in-house models
3209;Erioschalcone A;LOX5_HUMAN;0.765462;in-house models
3210;Erioschalcone A;MCR_HUMAN;0.09353914666666667;in-house models
3211;Erioschalcone A;MK14_HUMAN;0.0054843;in-house models
3212;Erioschalcone A;NFKB1_HUMAN;0.862867;in-house models
3213;Erioschalcone A;NR1H2_HUMAN;0.24940500000000002;in-house models
3214;Erioschalcone A;NR1H4_HUMAN;0.41106466666666663;in-house models
3215;Erioschalcone A;PGH1_HUMAN;0.527119;in-house models
3216;Erioschalcone A;PTGES_HUMAN;0.457668;in-house models
3217;Erioschalcone B;AK1C3_HUMAN;0.055031899999999995;in-house models
3218;Erioschalcone B;CP19A_HUMAN;0.507279;in-house models
3219;Erioschalcone B;CP2D6_HUMAN;0.5973185;in-house models
3220;Erioschalcone B;DHB3_HUMAN;0.9372499999999999;in-house models
3221;Erioschalcone B;DHI2_HUMAN;0.7562000000000001;in-house models
3222;Erioschalcone B;GCR_HUMAN;0.0585071;in-house models
3223;Erioschalcone B;HYES_HUMAN;0.9325666666666668;in-house models
3224;Erioschalcone B;NR1H2_HUMAN;0.47795600000000005;in-house models
3225;Erioschalcone B;PGH1_HUMAN;0.186671;in-house models
3226;Evelynin A;CP19A_HUMAN;0.606194;in-house models
3227;Evelynin A;CP2D6_HUMAN;0.940516;in-house models
3228;Evelynin A;DHI1_HUMAN;0.48335700000000004;in-house models
3229;Evelynin A;DHI2_HUMAN;0.23718000000000003;in-house models
3230;Evelynin A;ESR1_HUMAN;0.9736666666666667;in-house models
3231;Evelynin A;GCR_HUMAN;0.1796696135;in-house models
3232;Evelynin A;LOX5_HUMAN;0.37546599999999997;in-house models
3233;Evelynin A;MCR_HUMAN;0.1986198;in-house models
3234;Evelynin A;NR1H2_HUMAN;0.08277215333333333;in-house models
3235;Evelynin A;NR1H4_HUMAN;0.35429465;in-house models
3236;Evelynin A;PGH1_HUMAN;0.899092;in-house models
3237;Evelynin A;PPARG_HUMAN;0.008918062;in-house models
3238;Evelynin B;CP19A_HUMAN;0.798334;in-house models
3239;Evelynin B;CP2D6_HUMAN;0.815477;in-house models
3240;Evelynin B;MCR_HUMAN;0.11911822166666669;in-house models
3241;Evelynin B;MK14_HUMAN;0.00064023;in-house models
3242;Evelynin B;PGH1_HUMAN;0.149999;in-house models
3243;Evelynin B;PPARG_HUMAN;0.000500659;in-house models
3244;Flavokavain C;ACES_HUMAN;0.641921;in-house models
3245;Flavokavain C;CP19A_HUMAN;0.771588;in-house models
3246;Flavokavain C;CP2D6_HUMAN;0.7337015;in-house models
3247;Flavokavain C;DHB4_HUMAN;0.3297466402483334;in-house models
3248;Flavokavain C;DHI1_HUMAN;0.10438005;in-house models
3249;Flavokavain C;DHI2_HUMAN;0.89875;in-house models
3250;Flavokavain C;ESR1_HUMAN;0.9557555555555556;in-house models
3251;Flavokavain C;GCR_HUMAN;0.15394058038333333;in-house models
3252;Flavokavain C;HYES_HUMAN;0.9032500000000001;in-house models
3253;Flavokavain C;LOX5_HUMAN;0.44280270000000005;in-house models
3254;Flavokavain C;MCR_HUMAN;0.3226803333333333;in-house models
3255;Flavokavain C;MK14_HUMAN;0.2259881;in-house models
3256;Flavokavain C;NR1H2_HUMAN;0.49843975;in-house models
3257;Flavokavain C;NR1H4_HUMAN;0.157047;in-house models
3258;Flavokavain C;PGH1_HUMAN;0.754953;in-house models
3259;Flavokavain C;PPARA_HUMAN;6.23528e-09;in-house models
3260;Flavokavain C;PPARG_HUMAN;0.1912665;in-house models
3261;Flavokawine A;3BHS1_HUMAN;0.0793556;in-house models
3262;Flavokawine A;ACES_HUMAN;0.6081840000000001;in-house models
3263;Flavokawine A;CP19A_HUMAN;0.776044;in-house models
3264;Flavokawine A;CP2D6_HUMAN;0.5847355000000001;in-house models
3265;Flavokawine A;DHB7_HUMAN;0.027724000000000002;in-house models
3266;Flavokawine A;DHI1_HUMAN;0.395411;in-house models
3267;Flavokawine A;DHI2_HUMAN;0.8985;in-house models
3268;Flavokawine A;ESR1_HUMAN;0.9673333333333335;in-house models
3269;Flavokawine A;GCR_HUMAN;0.1955258;in-house models
3270;Flavokawine A;HYES_HUMAN;0.91075;in-house models
3271;Flavokawine A;LOX5_HUMAN;0.746786;in-house models
3272;Flavokawine A;MCR_HUMAN;0.23330167166666668;in-house models
3273;Flavokawine A;MK14_HUMAN;0.24072792;in-house models
3274;Flavokawine A;NFKB1_HUMAN;0.8069970000000001;in-house models
3275;Flavokawine A;NR1H2_HUMAN;0.24158072500000002;in-house models
3276;Flavokawine A;NR1H4_HUMAN;0.49391725000000003;in-house models
3277;Flavokawine A;PGH1_HUMAN;0.775662;in-house models
3278;Flavokawine A;PPARG_HUMAN;0.2262695;in-house models
3279;Flavokawine A;PTGES_HUMAN;0.25917199999999996;in-house models
3280;Fleminchalcone A;ACES_HUMAN;0.0750581;in-house models
3281;Fleminchalcone A;CP19A_HUMAN;0.578703;in-house models
3282;Fleminchalcone A;CP2D6_HUMAN;0.48882149999999996;in-house models
3283;Fleminchalcone A;DHB3_HUMAN;0.8940833333333333;in-house models
3284;Fleminchalcone A;DHI1_HUMAN;0.513937;in-house models
3285;Fleminchalcone A;DHI2_HUMAN;0.828675;in-house models
3286;Fleminchalcone A;ESR1_HUMAN;0.9200833333333334;in-house models
3287;Fleminchalcone A;ESR2_HUMAN;0.905625;in-house models
3288;Fleminchalcone A;GCR_HUMAN;0.0007283719999999999;in-house models
3289;Fleminchalcone A;LOX5_HUMAN;0.450711;in-house models
3290;Fleminchalcone A;MCR_HUMAN;0.30654899999999996;in-house models
3291;Fleminchalcone A;MK14_HUMAN;0.042760900000000004;in-house models
3292;Fleminchalcone A;NR1H4_HUMAN;0.050562699999999995;in-house models
3293;Fleminchalcone A;PGH1_HUMAN;0.514461;in-house models
3294;Fleminchalcone A;PTGES_HUMAN;0.18926300000000001;in-house models
3295;Fleminchalcone B;ACES_HUMAN;0.782977;in-house models
3296;Fleminchalcone B;CP19A_HUMAN;0.535791;in-house models
3297;Fleminchalcone B;CP2D6_HUMAN;0.7660119999999999;in-house models
3298;Fleminchalcone B;DHB3_HUMAN;0.9114722222222224;in-house models
3299;Fleminchalcone B;DHI2_HUMAN;0.8162499999999999;in-house models
3300;Fleminchalcone B;ESR1_HUMAN;0.9206666666666666;in-house models
3301;Fleminchalcone B;GCR_HUMAN;0.07733392324999999;in-house models
3302;Fleminchalcone B;LOX5_HUMAN;0.48874850000000003;in-house models
3303;Fleminchalcone B;MCR_HUMAN;0.10612862166666669;in-house models
3304;Fleminchalcone B;NFKB1_HUMAN;0.902747;in-house models
3305;Fleminchalcone B;NR1H4_HUMAN;0.14567095000000002;in-house models
3306;Fleminchalcone B;PGH1_HUMAN;0.5043380000000001;in-house models
3307;Fleminchalcone B;PPARG_HUMAN;0.003306525666667531;in-house models
3308;Fleminchalcone B;PTGES_HUMAN;0.47098999999999996;in-house models
3309;Fleminchalcone C;CP19A_HUMAN;0.558948;in-house models
3310;Fleminchalcone C;CP2D6_HUMAN;0.5673465;in-house models
3311;Fleminchalcone C;DHB3_HUMAN;0.954125;in-house models
3312;Fleminchalcone C;DHI1_HUMAN;0.423527;in-house models
3313;Fleminchalcone C;DHI2_HUMAN;0.833125;in-house models
3314;Fleminchalcone C;ESR1_HUMAN;0.9351333333333334;in-house models
3315;Fleminchalcone C;ESR2_HUMAN;0.9256;in-house models
3316;Fleminchalcone C;LOX5_HUMAN;0.43838699999999997;in-house models
3317;Fleminchalcone C;MK14_HUMAN;0.404446;in-house models
3318;Fleminchalcone C;NR1H4_HUMAN;0.232947;in-house models
3319;Fleminchalcone C;PGH1_HUMAN;0.851716;in-house models
3320;Fleminchalcone C;PPARG_HUMAN;1.64634e-06;in-house models
3321;Fleminchalcone C;PTGES_HUMAN;0.213464;in-house models
3322;Flemingichalcone;CP19A_HUMAN;0.6349994999999999;in-house models
3323;Flemingichalcone;CP2D6_HUMAN;0.491728;in-house models
3324;Flemingichalcone;DHB3_HUMAN;0.92375;in-house models
3325;Flemingichalcone;DHI1_HUMAN;0.0928732;in-house models
3326;Flemingichalcone;DHI2_HUMAN;0.92075;in-house models
3327;Flemingichalcone;ESR1_HUMAN;0.9318000000000001;in-house models
3328;Flemingichalcone;ESR2_HUMAN;0.9318000000000001;in-house models
3329;Flemingichalcone;GCR_HUMAN;0.00019857400000000003;in-house models
3330;Flemingichalcone;LOX5_HUMAN;0.677546;in-house models
3331;Flemingichalcone;MCR_HUMAN;0.017628150000000002;in-house models
3332;Flemingichalcone;NR1H2_HUMAN;0.0193884;in-house models
3333;Flemingichalcone;NR1H4_HUMAN;0.146344;in-house models
3334;Flemingichalcone;PGH1_HUMAN;0.6399630000000001;in-house models
3335;Flemingichalcone;PPARD_HUMAN;0.023417700000000003;in-house models
3336;Flemingichalcone;PPARG_HUMAN;0.023899599999999997;in-house models
3337;Flemingichalcone;PTGES_HUMAN;0.384957;in-house models
3338;Flemingichalcone;Q6INT1_XENLA;5.51657e-05;in-house models
3339;Gancaonin J;CP19A_HUMAN;0.818447;in-house models
3340;Gancaonin J;CP2D6_HUMAN;0.525658;in-house models
3341;Gancaonin J;DHB3_HUMAN;0.942;in-house models
3342;Gancaonin J;DHB4_HUMAN;3.8486600000000003e-07;in-house models
3343;Gancaonin J;DHI2_HUMAN;0.852;in-house models
3344;Gancaonin J;ESR1_HUMAN;0.9635333333333334;in-house models
3345;Gancaonin J;ESR2_HUMAN;0.9529;in-house models
3346;Gancaonin J;HYES_HUMAN;0.9226000000000001;in-house models
3347;Gancaonin J;LOX5_HUMAN;0.5081060000000001;in-house models
3348;Gancaonin J;MCR_HUMAN;0.00378221;in-house models
3349;Gancaonin J;NR1H2_HUMAN;0.010387899999999999;in-house models
3350;Gancaonin J;PGH1_HUMAN;0.495042;in-house models
3351;Gancaonin J;PPARD_HUMAN;0.15188290000000002;in-house models
3352;Gancaonin J;PPARG_HUMAN;4.50825e-05;in-house models
3353;Gancaonin J;PTGES_HUMAN;0.293933;in-house models
3354;Glycyphyllin A;CP19A_HUMAN;0.6240486666666666;in-house models
3355;Glycyphyllin A;CP2D6_HUMAN;0.44016400000000006;in-house models
3356;Glycyphyllin A;DHB3_HUMAN;0.90875;in-house models
3357;Glycyphyllin A;DHB4_HUMAN;0.36123849;in-house models
3358;Glycyphyllin A;DHI2_HUMAN;0.8276999999999999;in-house models
3359;Glycyphyllin A;ESR1_HUMAN;0.9554387755102042;in-house models
3360;Glycyphyllin A;MCR_HUMAN;0.16124349999999998;in-house models
3361;Glycyphyllin A;MK14_HUMAN;0.010129299999999999;in-house models
3362;Glycyphyllin A;Q6INT1_XENLA;0.31989;in-house models
3363;Glycyphyllin B;CP19A_HUMAN;0.5954053333333333;in-house models
3364;Glycyphyllin B;CP2D6_HUMAN;0.47535600000000006;in-house models
3365;Glycyphyllin B;DHB3_HUMAN;0.928625;in-house models
3366;Glycyphyllin B;DHB4_HUMAN;0.28190874250000003;in-house models
3367;Glycyphyllin B;DHI2_HUMAN;0.83455;in-house models
3368;Glycyphyllin B;ESR1_HUMAN;0.9681673469387755;in-house models
3369;Glycyphyllin B;MCR_HUMAN;0.2858129333333333;in-house models
3370;Glycyphyllin B;MK14_HUMAN;0.0169333;in-house models
3371;Glycyphyllin B;PGH1_HUMAN;0.0321168;in-house models
