compound;platform;prob;UniProt_name
Adunctin D;SwissTargetPrediction;0.106165761;PI4KB_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;IKKA_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;TYK2_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;IRAK4_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;CLK4_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;CLK1_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;CLK2_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;DRD1_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;FAK1_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;PDE4B_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;NK3R_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;CBP_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;NAMPT_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;MCR_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;KSYK_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;ITK_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;FAK2_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;NR1D1_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;TRPC6_HUMAN
Adunctin D;SwissTargetPrediction;0.106165761;NR1H3_HUMAN
Adunctin D;SEA;1.23E-32;S28A3_HUMAN
Adunctin D;SEA;1.90E-30;ACPM_HUMAN
Adunctin D;SEA;1.90E-30;CIA30_HUMAN
Adunctin D;SEA;1.90E-30;NDUA1_HUMAN
Adunctin D;SEA;1.90E-30;NDUA2_HUMAN
Adunctin D;SEA;1.90E-30;NDUA3_HUMAN
Adunctin D;SEA;1.90E-30;NDUA5_HUMAN
Adunctin D;SEA;1.90E-30;NDUA6_HUMAN
Adunctin D;SEA;1.90E-30;NDUA7_HUMAN
Adunctin D;SEA;1.90E-30;NDUA8_HUMAN
Adunctin D;SEA;1.90E-30;NDUA9_HUMAN
Adunctin D;SEA;1.90E-30;NDUAA_HUMAN
Adunctin D;SEA;1.90E-30;NDUAB_HUMAN
Adunctin D;SEA;1.90E-30;NDUAC_HUMAN
Adunctin D;SEA;1.90E-30;NDUAD_HUMAN
Adunctin D;SEA;1.90E-30;NDUB1_HUMAN
Adunctin D;SEA;1.90E-30;NDUB2_HUMAN
Adunctin D;SEA;1.90E-30;NDUB3_HUMAN
Adunctin D;SEA;1.90E-30;NDUB4_HUMAN
Adunctin D;SEA;1.90E-30;NDUB5_HUMAN
Adunctin D;SEA;1.90E-30;NDUB6_HUMAN
Adunctin D;SEA;1.90E-30;NDUB7_HUMAN
Adunctin D;SEA;1.90E-30;NDUB8_HUMAN
Adunctin D;SEA;1.90E-30;NDUB9_HUMAN
Adunctin D;SEA;1.90E-30;NDUBA_HUMAN
Adunctin D;SEA;1.90E-30;NDUBB_HUMAN
Adunctin D;SEA;1.90E-30;NDUC1_HUMAN
Adunctin D;SEA;1.90E-30;NDUC2_HUMAN
Adunctin D;SEA;1.90E-30;NDUF2_HUMAN
Adunctin D;SEA;1.90E-30;NDUF3_HUMAN
Adunctin D;SEA;1.90E-30;NDUF4_HUMAN
Adunctin D;SEA;1.90E-30;NDUS1_HUMAN
Adunctin D;SEA;1.90E-30;NDUS2_HUMAN
Adunctin D;SEA;1.90E-30;NDUS3_HUMAN
Adunctin D;SEA;1.90E-30;NDUS4_HUMAN
Adunctin D;SEA;1.90E-30;NDUS5_HUMAN
Adunctin D;SEA;1.90E-30;NDUS6_HUMAN
Adunctin D;SEA;1.90E-30;NDUS7_HUMAN
Adunctin D;SEA;1.90E-30;NDUS8_HUMAN
Adunctin D;SEA;1.90E-30;NDUV1_HUMAN
Adunctin D;SEA;1.90E-30;NDUV2_HUMAN
Adunctin D;SEA;1.90E-30;NDUV3_HUMAN
Adunctin D;SEA;1.90E-30;NU1M_HUMAN
Adunctin D;SEA;1.90E-30;NU2M_HUMAN
Adunctin D;SEA;1.90E-30;NU3M_HUMAN
Adunctin D;SEA;1.90E-30;NU4LM_HUMAN
Adunctin D;SEA;1.90E-30;NU5M_HUMAN
Adunctin D;SEA;1.90E-30;NU6M_HUMAN
Adunctin D;SEA;1.90E-30;NUA4L_HUMAN
Adunctin D;SEA;9.99E-16;Q53I59_TRYCR
Adunctin D;SEA;1.78E-15;NDUA4_HUMAN
Adunctin D;SEA;9.26E-14;SC5A1_RAT
Adunctin D;SEA;3.23E-10;NU4M_HUMAN
Adunctin D;SEA;3.73E-10;MDR1_HUMAN
Adunctin D;SEA;1.48E-09;HPPD_ARATH
Adunctin D;SEA;1.72E-08;SC5A2_RAT
Adunctin D;SEA;3.91E-08;SENP1_HUMAN
Adunctin D;SEA;5.22E-08;SC5A2_HUMAN
Adunctin D;SEA;2.17E-07;SC5A1_HUMAN
Adunctin D;SEA;1.33E-06;Q8QGU2_CHICK
Adunctin D;SEA;2.33E-06;BLA1_ECOLX
Adunctin D;SEA;6.87E-06;KCNA3_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;CATB_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;ACHA7_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;CP19A_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;NTRK1_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;FUT5_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;SIA4A_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;SIAT1_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PDE10_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;ST17B_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;ST17A_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;NU4M_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;HS90A_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;P2RX7_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;FA10_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PERM_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PK3CD_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PK3CA_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;MMP1_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;KPCT_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;MK08_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PAK2_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PAK1_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PREP_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;OX1R_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;CATS_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PDE5A_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PDE2A_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;PDE11_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;HS90B_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;HXK4_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;RXRA_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;MK01_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;ACACB_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;CAN2_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;MMP7_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;MKNK2_HUMAN
Adunctin E;SwissTargetPrediction;0.106542926;EHMT2_HUMAN
Adunctin E;SEA;6.13E-31;ACPM_HUMAN
Adunctin E;SEA;6.13E-31;CIA30_HUMAN
Adunctin E;SEA;6.13E-31;NDUA1_HUMAN
Adunctin E;SEA;6.13E-31;NDUA2_HUMAN
Adunctin E;SEA;6.13E-31;NDUA3_HUMAN
Adunctin E;SEA;6.13E-31;NDUA5_HUMAN
Adunctin E;SEA;6.13E-31;NDUA6_HUMAN
Adunctin E;SEA;6.13E-31;NDUA7_HUMAN
Adunctin E;SEA;6.13E-31;NDUA8_HUMAN
Adunctin E;SEA;6.13E-31;NDUA9_HUMAN
Adunctin E;SEA;6.13E-31;NDUAA_HUMAN
Adunctin E;SEA;6.13E-31;NDUAB_HUMAN
Adunctin E;SEA;6.13E-31;NDUAC_HUMAN
Adunctin E;SEA;6.13E-31;NDUAD_HUMAN
Adunctin E;SEA;6.13E-31;NDUB1_HUMAN
Adunctin E;SEA;6.13E-31;NDUB2_HUMAN
Adunctin E;SEA;6.13E-31;NDUB3_HUMAN
Adunctin E;SEA;6.13E-31;NDUB4_HUMAN
Adunctin E;SEA;6.13E-31;NDUB5_HUMAN
Adunctin E;SEA;6.13E-31;NDUB6_HUMAN
Adunctin E;SEA;6.13E-31;NDUB7_HUMAN
Adunctin E;SEA;6.13E-31;NDUB8_HUMAN
Adunctin E;SEA;6.13E-31;NDUB9_HUMAN
Adunctin E;SEA;6.13E-31;NDUBA_HUMAN
Adunctin E;SEA;6.13E-31;NDUBB_HUMAN
Adunctin E;SEA;6.13E-31;NDUC1_HUMAN
Adunctin E;SEA;6.13E-31;NDUC2_HUMAN
Adunctin E;SEA;6.13E-31;NDUF2_HUMAN
Adunctin E;SEA;6.13E-31;NDUF3_HUMAN
Adunctin E;SEA;6.13E-31;NDUF4_HUMAN
Adunctin E;SEA;6.13E-31;NDUS1_HUMAN
Adunctin E;SEA;6.13E-31;NDUS2_HUMAN
Adunctin E;SEA;6.13E-31;NDUS3_HUMAN
Adunctin E;SEA;6.13E-31;NDUS4_HUMAN
Adunctin E;SEA;6.13E-31;NDUS5_HUMAN
Adunctin E;SEA;6.13E-31;NDUS6_HUMAN
Adunctin E;SEA;6.13E-31;NDUS7_HUMAN
Adunctin E;SEA;6.13E-31;NDUS8_HUMAN
Adunctin E;SEA;6.13E-31;NDUV1_HUMAN
Adunctin E;SEA;6.13E-31;NDUV2_HUMAN
Adunctin E;SEA;6.13E-31;NDUV3_HUMAN
Adunctin E;SEA;6.13E-31;NU1M_HUMAN
Adunctin E;SEA;6.13E-31;NU2M_HUMAN
Adunctin E;SEA;6.13E-31;NU3M_HUMAN
Adunctin E;SEA;6.13E-31;NU4LM_HUMAN
Adunctin E;SEA;6.13E-31;NU5M_HUMAN
Adunctin E;SEA;6.13E-31;NU6M_HUMAN
Adunctin E;SEA;6.13E-31;NUA4L_HUMAN
Adunctin E;SEA;6.21E-30;S28A3_HUMAN
Adunctin E;SEA;3.28E-19;TLR4_HUMAN
Adunctin E;SEA;9.99E-16;NDUA4_HUMAN
Adunctin E;SEA;7.58E-13;ADRB1_MOUSE
Adunctin E;SEA;2.14E-11;Q53I59_TRYCR
Adunctin E;SEA;2.25E-10;NU4M_HUMAN
Adunctin E;SEA;1.99E-07;MIP_LEGPN
Adunctin E;SEA;2.06E-06;Q8QGU2_CHICK
Amoenin A;SwissTargetPrediction;0.19031253;CP19A_HUMAN
Amoenin A;SwissTargetPrediction;0.136164573;S5A1_HUMAN
Amoenin A;SwissTargetPrediction;0.136164573;TYRO_HUMAN
Amoenin A;SEA;7.66E-129;FIMH_ECOLI
Amoenin A;SEA;3.06E-115;SC5A2_HUMAN
Amoenin A;SEA;1.30E-70;S28A3_HUMAN
Amoenin A;SEA;3.35E-60;SC5A1_HUMAN
Amoenin A;SEA;7.83E-60;SC5A1_RAT
Amoenin A;SEA;1.19E-55;SC5A2_RAT
Amoenin A;SEA;5.67E-54;AMYP_HUMAN
Amoenin A;SEA;2.14E-51;LEG4_HUMAN
Amoenin A;SEA;2.14E-51;LEG8_HUMAN
Amoenin A;SEA;2.33E-50;TYRO_HUMAN
Amoenin A;SEA;2.33E-45;B4GT1_BOVIN
Amoenin A;SEA;1.66E-42;B4EH87_BURCJ
Amoenin A;SEA;4.35E-39;LEG3_HUMAN
Amoenin A;SEA;1.28E-35;FAS_CHICK
Amoenin A;SEA;5.10E-35;Q1R2J4_ECOUT
Amoenin A;SEA;2.93E-31;FGF1_HUMAN
Amoenin A;SEA;6.43E-31;SC5A4_HUMAN
Amoenin A;SEA;1.35E-30;IL2_HUMAN
Amoenin A;SEA;3.17E-29;LEG9_HUMAN
Amoenin A;SEA;1.41E-27;FGF2_HUMAN
Amoenin A;SEA;1.15E-22;KLRBA_RAT
Amoenin A;SEA;2.61E-21;LEG7_HUMAN
Amoenin A;SEA;7.57E-21;SC5AB_HUMAN
Amoenin A;SEA;2.66E-20;VEGFA_HUMAN
Amoenin A;SEA;2.85E-19;PDIA1_HUMAN
Amoenin A;SEA;6.33E-15;TOP1_MOUSE
Amoenin A;SEA;3.14E-14;PPO2_AGABI
Amoenin A;SEA;1.24E-13;IL5_MOUSE
Amoenin A;SEA;1.16E-12;RASH_HUMAN
Amoenin A;SEA;3.89E-12;AL1A2_HUMAN
Amoenin A;SEA;3.89E-12;AL1B1_HUMAN
Amoenin A;SEA;3.39E-11;Q98UH1_DANRE
Amoenin A;SEA;8.47E-11;LEG1_HUMAN
Amoenin A;SEA;1.08E-10;CAH12_HUMAN
Amoenin A;SEA;1.51E-10;FABH_ECOLI
Amoenin A;SEA;7.44E-10;CAH9_HUMAN
Amoenin A;SEA;4.62E-09;O96394_LEIAM
Amoenin A;SEA;2.15E-08;PYGM_RABIT
Amoenin A;SEA;2.73E-08;HPSE_HUMAN
Amoenin A;SEA;2.93E-08;ERAP1_HUMAN
Amoenin A;SEA;7.85E-08;PARG_RAT
Amoenin A;SEA;1.77E-07;CAH14_HUMAN
Amoenin A;SEA;3.36E-07;CAH1_HUMAN
Amoenin A;SEA;4.34E-07;TYDP1_HUMAN
Amoenin A;SEA;6.26E-06;SYYC_HUMAN
Amoenin A;SEA;6.54E-06;ALDR_RAT
Angoluvarin;SwissTargetPrediction;0.103186937;ACES_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;GLR_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;IDHC_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;CP19A_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;JUN_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PDK1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;MCL1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;BCL2_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;TF65_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;ESR2_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;ENPL_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;HS90A_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;CATB_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;NOS2_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;HS90B_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;LOX5_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;MELK_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;KDM1A_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;GRM2_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;LT4R1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;ESR1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;DPOLB_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PGH1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PGH2_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PA2GA_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;CATL1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PA2G5_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PA2GX_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;TNFA_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;FA10_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;PACR_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;RXRA_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;HNF4A_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;CTNB1_HUMAN
Angoluvarin;SwissTargetPrediction;0.103186937;THRB_HUMAN
Angoluvarin;SEA;1.91E-59;ADRB1_MOUSE
Angoluvarin;SEA;1.80E-31;S28A3_HUMAN
Angoluvarin;SEA;2.80E-30;MGRA_STAAU
Angoluvarin;SEA;6.67E-30;GNRHR_MOUSE
Angoluvarin;SEA;3.59E-26;LAT1_HUMAN
Angoluvarin;SEA;6.73E-24;MDR1_HUMAN
Angoluvarin;SEA;4.05E-23;FFAR4_HUMAN
Angoluvarin;SEA;5.84E-21;KCNB1_HUMAN
Angoluvarin;SEA;6.42E-20;Q3I4V7_CRYNV
Angoluvarin;SEA;7.53E-19;A0A0C7ACN7_PSEAI
Angoluvarin;SEA;2.20E-18;P2RX1_MOUSE
Angoluvarin;SEA;1.11E-16;FFAR1_HUMAN
Angoluvarin;SEA;4.44E-16;LPAR1_HUMAN
Angoluvarin;SEA;5.55E-16;PA24A_HUMAN
Angoluvarin;SEA;2.32E-13;Q25270_LEIDO
Angoluvarin;SEA;2.85E-13;SC5A1_RAT
Angoluvarin;SEA;4.83E-13;5HT2C_RAT
Angoluvarin;SEA;5.99E-13;AAAT_HUMAN
Angoluvarin;SEA;3.00E-11;AK1C4_HUMAN
Angoluvarin;SEA;6.53E-11;Q7ZJM1_9HIV1
Angoluvarin;SEA;8.38E-11;EGFR_MOUSE
Angoluvarin;SEA;2.90E-10;P96878_MYCTU
Angoluvarin;SEA;3.60E-10;Q8Z9J9_SALTI
Angoluvarin;SEA;4.22E-10;AK1BA_HUMAN
Angoluvarin;SEA;4.25E-10;UPP1_MOUSE
Angoluvarin;SEA;5.22E-10;VMAT2_RAT
Angoluvarin;SEA;7.27E-10;ENPL_CANLF
Angoluvarin;SEA;1.11E-09;IBP5_HUMAN
Angoluvarin;SEA;2.55E-09;SC6A4_MOUSE
Angoluvarin;SEA;3.30E-09;Q49PX0_9POXV
Angoluvarin;SEA;3.62E-09;LDHB_HUMAN
Angoluvarin;SEA;8.48E-09;CAN1_HUMAN
Angoluvarin;SEA;9.34E-09;EBP_HUMAN
Angoluvarin;SEA;1.05E-08;TTHY_HUMAN
Angoluvarin;SEA;1.24E-08;PE2R4_HUMAN
Angoluvarin;SEA;1.40E-08;Q9Z1J7_RAT
Angoluvarin;SEA;1.64E-08;LOX5_RAT
Angoluvarin;SEA;2.74E-08;COMT_RAT
Angoluvarin;SEA;2.78E-08;CAN_CANAL
Angoluvarin;SEA;3.16E-08;MTR1B_HUMAN
Angoluvarin;SEA;3.36E-08;LX15B_RAT
Angoluvarin;SEA;3.36E-08;SC5A2_RAT
Angoluvarin;SEA;3.98E-08;LOX15_RAT
Angoluvarin;SEA;4.36E-08;PE2R3_HUMAN
Angoluvarin;SEA;4.66E-08;RNH1_HUMAN
Angoluvarin;SEA;7.58E-08;TBB2B_BOVIN
Angoluvarin;SEA;8.05E-08;NU1M_BOVIN
Angoluvarin;SEA;1.01E-07;Q53I59_TRYCR
Angoluvarin;SEA;1.51E-07;MTCA1_MYCTU
Angoluvarin;SEA;1.68E-07;O30463_MYCAV
Angoluvarin;SEA;1.74E-07;G6PT1_HUMAN
Angoluvarin;SEA;2.92E-07;PE2R2_HUMAN
Angoluvarin;SEA;3.40E-07;KCNK2_HUMAN
Angoluvarin;SEA;5.22E-07;CP26B_HUMAN
Angoluvarin;SEA;6.73E-07;CAH13_MOUSE
Angoluvarin;SEA;7.37E-07;MTR1A_HUMAN
Angoluvarin;SEA;7.59E-07;PGH1_RAT
Angoluvarin;SEA;1.12E-06;ACES_HUMAN
Angoluvarin;SEA;1.27E-06;PE2R1_HUMAN
Angoluvarin;SEA;1.58E-06;5HT2A_RAT
Angoluvarin;SEA;2.43E-06;T2R14_HUMAN
Angoluvarin;SEA;3.61E-06;ADRB2_HUMAN
Angoluvarin;SEA;3.82E-06;AK1C3_HUMAN
Angoluvarin;SEA;4.28E-06;ESR2_RAT
Angoluvarin;SEA;5.66E-06;DRTS_PLAFK
Angoluvarin;SEA;5.77E-06;THA_HUMAN
Angoluvarin;SEA;6.02E-06;SC6A3_MOUSE
Angoluvarin;SEA;6.17E-06;TRPV1_RAT
Angoluvarin;SEA;6.41E-06;ERCC1_HUMAN
Angoluvarin;SEA;6.41E-06;XPF_HUMAN
Angoluvarin;SEA;7.07E-06;ITB1_HUMAN
Angoluvarin;SEA;9.58E-06;B2LA1_HUMAN
Angoluvarin;SEA;9.99E-06;A5H660_SCHMA
Anguvetin;SEA;1.81E-43;KCNA3_MOUSE
Anguvetin;SEA;4.92E-30;UBP4_HUMAN
Anguvetin;SEA;3.67E-26;LOX15_RAT
Anguvetin;SEA;1.58E-22;KCNB1_HUMAN
Anguvetin;SEA;1.50E-20;P2RX1_MOUSE
Anguvetin;SEA;1.42E-19;HMOX1_HUMAN
Anguvetin;SEA;1.42E-19;UBP5_HUMAN
Anguvetin;SEA;2.71E-17;MDR1_HUMAN
Anguvetin;SEA;3.43E-17;B2LA1_HUMAN
Anguvetin;SEA;2.78E-15;Q6TUJ4_PSEAI
Anguvetin;SEA;6.00E-15;EST1_HUMAN
Anguvetin;SEA;7.66E-15;LPAR1_HUMAN
Anguvetin;SEA;3.99E-13;PA2GA_HUMAN
Anguvetin;SEA;9.07E-13;PGH1_RAT
Anguvetin;SEA;5.77E-12;LOX5_RAT
Anguvetin;SEA;1.13E-11;Q9BEG3_BOVIN
Anguvetin;SEA;1.15E-11;Q3I4V7_CRYNV
Anguvetin;SEA;1.67E-11;FAAH1_RAT
Anguvetin;SEA;2.32E-11;FAAH1_MOUSE
Anguvetin;SEA;4.64E-11;FFAR1_HUMAN
Anguvetin;SEA;4.22E-10;CES1D_MOUSE
Anguvetin;SEA;4.61E-10;LDHB_HUMAN
Anguvetin;SEA;5.91E-10;ENPL_CANLF
Anguvetin;SEA;9.30E-10;HPPD_ARATH
Anguvetin;SEA;1.35E-09;FFAR4_HUMAN
Anguvetin;SEA;2.37E-09;Q6RY99_RAT
Anguvetin;SEA;3.79E-09;MTR1A_HUMAN
Anguvetin;SEA;6.26E-09;PA24A_BOVIN
Anguvetin;SEA;9.98E-09;COMT_RAT
Anguvetin;SEA;7.91E-08;FAAH1_HUMAN
Anguvetin;SEA;1.39E-07;MTR1B_HUMAN
Anguvetin;SEA;1.75E-07;Q53I59_TRYCR
Anguvetin;SEA;7.24E-07;KCNK2_HUMAN
Anguvetin;SEA;8.88E-07;PA24A_HUMAN
Anguvetin;SEA;2.15E-06;SC6A5_HUMAN
Anguvetin;SEA;2.55E-06;A0A0C7ACN7_PSEAI
Anguvetin;SEA;3.91E-06;ESR2_RAT
Anguvetin;SEA;4.10E-06;P96878_MYCTU
Anguvetin;SEA;4.43E-06;SHBG_HUMAN
Anguvetin;SEA;6.92E-06;LOX15_PIG
Anguvetin;SEA;9.41E-06;MMP16_HUMAN
Asebogenin;SwissTargetPrediction;0.139061947;ESR1_HUMAN
Asebogenin;SwissTargetPrediction;0.106099949;ESR2_HUMAN
Asebogenin;SEA;2.11E-49;S28A3_HUMAN
Asebogenin;SEA;1.23E-39;FFAR1_HUMAN
Asebogenin;SEA;3.57E-38;LOX15_PIG
Asebogenin;SEA;4.99E-33;FFAR4_HUMAN
Asebogenin;SEA;2.23E-32;TAAR5_HUMAN
Asebogenin;SEA;9.52E-32;TYTR_CRIFA
Asebogenin;SEA;2.80E-30;MGRA_STAAU
Asebogenin;SEA;6.67E-30;MYG_HUMAN
Asebogenin;SEA;7.00E-30;Q3I4V7_CRYNV
Asebogenin;SEA;2.75E-26;AK1BA_HUMAN
Asebogenin;SEA;8.35E-26;CP24A_RAT
Asebogenin;SEA;1.05E-24;H9TVJ1_CHISP
Asebogenin;SEA;6.77E-24;PA2GA_RABIT
Asebogenin;SEA;1.16E-22;PPO2_AGABI
Asebogenin;SEA;1.47E-22;NU1M_BOVIN
Asebogenin;SEA;1.36E-21;CTBP2_HUMAN
Asebogenin;SEA;2.84E-21;KCNB1_HUMAN
Asebogenin;SEA;3.14E-21;A0A0C7ACN7_PSEAI
Asebogenin;SEA;1.88E-20;SC5A1_RAT
Asebogenin;SEA;4.19E-20;MTR1A_HUMAN
Asebogenin;SEA;5.79E-20;SC5A2_RAT
Asebogenin;SEA;1.01E-19;MTSI_SPISQ
Asebogenin;SEA;1.49E-19;PCNA_HUMAN
Asebogenin;SEA;1.60E-19;FAAH1_RAT
Asebogenin;SEA;3.13E-18;CP26B_HUMAN
Asebogenin;SEA;1.51E-17;CP27B_MOUSE
Asebogenin;SEA;4.85E-17;Q6UCJ9_TOXGO
Asebogenin;SEA;1.11E-16;ABCG2_HUMAN
Asebogenin;SEA;2.22E-16;MTR1B_HUMAN
Asebogenin;SEA;6.66E-16;MDHC_PIG
Asebogenin;SEA;6.66E-16;Q6VVP7_PLAFA
Asebogenin;SEA;7.77E-16;PDK4_HUMAN
Asebogenin;SEA;1.66E-15;T2R31_HUMAN
Asebogenin;SEA;3.11E-15;CAH7_HUMAN
Asebogenin;SEA;1.04E-14;KCNJ2_MOUSE
Asebogenin;SEA;3.10E-14;ENPL_HUMAN
Asebogenin;SEA;4.81E-14;DPOL_HHV6U
Asebogenin;SEA;6.34E-14;CAN_CANAL
Asebogenin;SEA;7.68E-14;PDK3_HUMAN
Asebogenin;SEA;1.11E-13;5HT2B_RAT
Asebogenin;SEA;1.52E-13;CAH14_HUMAN
Asebogenin;SEA;2.25E-13;Q0PJ46_PLAFA
Asebogenin;SEA;2.29E-13;TAAR1_MACMU
Asebogenin;SEA;3.40E-13;SPRE_HUMAN
Asebogenin;SEA;5.14E-13;Q25270_LEIDO
Asebogenin;SEA;5.85E-13;KPCL_HUMAN
Asebogenin;SEA;9.44E-13;ADRB2_RAT
Asebogenin;SEA;1.54E-12;P2RX1_MOUSE
Asebogenin;SEA;1.84E-12;MDR1_HUMAN
Asebogenin;SEA;4.08E-12;EST1_HUMAN
Asebogenin;SEA;9.73E-12;CAH6_HUMAN
Asebogenin;SEA;1.00E-11;MTCA1_MYCTU
Asebogenin;SEA;1.27E-11;TAU_HUMAN
Asebogenin;SEA;1.35E-11;HCAR2_HUMAN
Asebogenin;SEA;1.36E-11;CALM1_HUMAN
Asebogenin;SEA;1.51E-11;Q8HY88_BOVIN
Asebogenin;SEA;1.80E-11;Q9BEG3_BOVIN
Asebogenin;SEA;2.38E-11;NEP_MOUSE
Asebogenin;SEA;2.59E-11;SC5A1_HUMAN
Asebogenin;SEA;2.95E-11;Q49PX0_9POXV
Asebogenin;SEA;3.11E-11;ALDR_RAT
Asebogenin;SEA;3.14E-11;KCND3_HUMAN
Asebogenin;SEA;3.29E-11;EGFR_MOUSE
Asebogenin;SEA;3.62E-11;SC5A2_HUMAN
Asebogenin;SEA;4.37E-11;MTR1C_XENLA
Asebogenin;SEA;6.94E-11;ACE_MOUSE
Asebogenin;SEA;7.45E-11;DHB3_HUMAN
Asebogenin;SEA;9.65E-11;P96878_MYCTU
Asebogenin;SEA;1.49E-10;LOX1_SOYBN
Asebogenin;SEA;1.61E-10;HPPD_ARATH
Asebogenin;SEA;1.62E-10;NMDE2_RAT
Asebogenin;SEA;1.64E-10;ACHD_HUMAN
Asebogenin;SEA;1.79E-10;CAH5B_HUMAN
Asebogenin;SEA;2.71E-10;PA2GA_RAT
Asebogenin;SEA;2.88E-10;TPMT_HUMAN
Asebogenin;SEA;4.26E-10;T2R14_HUMAN
Asebogenin;SEA;4.37E-10;LOX15_RAT
Asebogenin;SEA;4.47E-10;REST_BORBU
