;Compound;UniProt_name;SEA;SuperPred;SwissTargetPrediction;in-house models
24769;Dihydrochalcone M 2;WNT3A_HUMAN;;;0.106165761;
24770;Dihydroflavokawain B;5HT1A_HUMAN;3.54e-06;;;
24771;Dihydroflavokawain B;5HT1A_RAT;5.48e-06;;;
24772;Dihydroflavokawain B;5HT2A_RAT;2.9100000000000005e-09;;;
24773;Dihydroflavokawain B;5HT2B_RAT;1.83e-14;;;
24774;Dihydroflavokawain B;5HT2C_RAT;8.230000000000001e-22;;;
24775;Dihydroflavokawain B;5HT7R_RAT;6.819999999999999e-10;;;
24776;Dihydroflavokawain B;A0A0C7ACN7_PSEAI;7.41e-25;;;
24777;Dihydroflavokawain B;A5H660_SCHMA;3.37e-09;;;
24778;Dihydroflavokawain B;AAAT_HUMAN;1.57e-14;;;
24779;Dihydroflavokawain B;ABCG2_HUMAN;1.2599999999999999e-30;;;
24780;Dihydroflavokawain B;ACES_ELEEL;1.11e-16;;;
24781;Dihydroflavokawain B;ACES_HUMAN;1.61e-22;;0.114337559;0.571854
24782;Dihydroflavokawain B;ACES_MOUSE;2.16e-06;;;
24783;Dihydroflavokawain B;ACES_RAT;1.82e-08;;;
24784;Dihydroflavokawain B;ACES_TETCF;1.12e-07;;;
24785;Dihydroflavokawain B;ACM5_HUMAN;1.1e-07;;;
24786;Dihydroflavokawain B;ADRB1_MOUSE;1.86e-46;;;
24787;Dihydroflavokawain B;ADRB3_HUMAN;1.1699999999999999e-07;;;
24788;Dihydroflavokawain B;AK1BA_HUMAN;1.11e-32;;;
24789;Dihydroflavokawain B;AK1C2_HUMAN;1.1099999999999999e-15;;;
24790;Dihydroflavokawain B;AK1C3_HUMAN;1.4599999999999998e-35;;;0.226604
24791;Dihydroflavokawain B;AK1C4_HUMAN;7.46e-13;;;
24792;Dihydroflavokawain B;ALDR_HUMAN;8.370000000000001e-09;;;
24793;Dihydroflavokawain B;ALDR_RAT;7.04e-14;;;
24794;Dihydroflavokawain B;ALR_HUMAN;9.229999999999999e-09;;;
24795;Dihydroflavokawain B;AMD_RAT;1e-35;;;
24796;Dihydroflavokawain B;AMP1_PLAFQ;2.7100000000000003e-07;;;
24797;Dihydroflavokawain B;AMPN_PIG;7.47e-08;;;
24798;Dihydroflavokawain B;AOFA_HUMAN;6.01e-07;;;
24799;Dihydroflavokawain B;AOFB_HUMAN;8.529999999999999e-08;;;
24800;Dihydroflavokawain B;APJ_HUMAN;3.04e-06;;;
24801;Dihydroflavokawain B;AROK_HELPY;1.1699999999999999e-08;;;
24802;Dihydroflavokawain B;ASAH1_HUMAN;6.530000000000001e-08;;;
24803;Dihydroflavokawain B;B2LA1_HUMAN;3.73e-14;;;
24804;Dihydroflavokawain B;BGLR_HUMAN;1.11e-06;;;
24805;Dihydroflavokawain B;BLA1_ECOLX;2.06e-06;;;
24806;Dihydroflavokawain B;BMP1_HUMAN;9.91e-09;;;
24807;Dihydroflavokawain B;C3SLB7_ECOLX;4.44e-16;;;
24808;Dihydroflavokawain B;C4YTQ8_CANAW;5.3e-07;;;
24809;Dihydroflavokawain B;CA2D1_MOUSE;1.49e-08;;;
24810;Dihydroflavokawain B;CAC1C_CAVPO;1.4e-06;;;
24811;Dihydroflavokawain B;CAH12_HUMAN;6.37e-06;;;
24812;Dihydroflavokawain B;CAH13_MOUSE;6.33e-14;;;
24813;Dihydroflavokawain B;CAH14_HUMAN;1.85e-12;;;
24814;Dihydroflavokawain B;CAH1_HUMAN;4.0799999999999995e-07;;;
24815;Dihydroflavokawain B;CAH2_HUMAN;5.520000000000001e-07;;;
24816;Dihydroflavokawain B;CAH3_BOVIN;4.91e-06;;;
24817;Dihydroflavokawain B;CAH5A_HUMAN;9.56e-10;;;
24818;Dihydroflavokawain B;CAH5B_HUMAN;4.2799999999999997e-07;;;
24819;Dihydroflavokawain B;CAH6_HUMAN;1.0200000000000001e-10;;;
24820;Dihydroflavokawain B;CAH7_HUMAN;1.02e-11;;;
24821;Dihydroflavokawain B;CAH9_HUMAN;1.96e-07;;;
24822;Dihydroflavokawain B;CALM1_HUMAN;1.11e-16;;;
24823;Dihydroflavokawain B;CALM_BOVIN;1.57e-09;;;
24824;Dihydroflavokawain B;CAN1_HUMAN;1.11e-16;;;
24825;Dihydroflavokawain B;CAN2_HUMAN;4.19e-09;;;
24826;Dihydroflavokawain B;CAN_CANAL;1.94e-11;;;
24827;Dihydroflavokawain B;CASP7_HUMAN;3.18e-08;;;
24828;Dihydroflavokawain B;CASR_HUMAN;7.2e-06;;;
24829;Dihydroflavokawain B;CBR1_HUMAN;1.13e-06;;;
24830;Dihydroflavokawain B;CEL2A_PIG;8.74e-06;;;
24831;Dihydroflavokawain B;CHLE_HORSE;2.26e-11;;;
24832;Dihydroflavokawain B;CHLE_HUMAN;8.520000000000001e-07;;;
24833;Dihydroflavokawain B;CMA1_HUMAN;3.73e-14;;;
24834;Dihydroflavokawain B;COMT_RAT;2.7199999999999997e-11;;;
24835;Dihydroflavokawain B;CP19A_HUMAN;;;;0.45163100000000006
24836;Dihydroflavokawain B;CP1A2_HUMAN;3.19e-07;;;
24837;Dihydroflavokawain B;CP1B1_HUMAN;4.83e-25;;;
24838;Dihydroflavokawain B;CP24A_RAT;8.51e-11;;;
24839;Dihydroflavokawain B;CP26B_HUMAN;2.05e-12;;;
24840;Dihydroflavokawain B;CP27B_MOUSE;7.29e-07;;;
24841;Dihydroflavokawain B;CP2C9_HUMAN;8.9e-07;;;
24842;Dihydroflavokawain B;CP2CJ_HUMAN;5.13e-09;;;
24843;Dihydroflavokawain B;CP2D6_HUMAN;;;;0.580781
24844;Dihydroflavokawain B;CP3A4_HUMAN;7.72e-07;;;
24845;Dihydroflavokawain B;CTBP2_HUMAN;1.25e-10;;;
24846;Dihydroflavokawain B;CTRA_BOVIN;1.53e-07;;;
24847;Dihydroflavokawain B;CYSP_PLAFA;1.4400000000000002e-43;;;
24848;Dihydroflavokawain B;DCMC_HUMAN;1.53e-08;;;
24849;Dihydroflavokawain B;DGLA_HUMAN;5.549999999999999e-16;;;
24850;Dihydroflavokawain B;DHB2_HUMAN;3.4100000000000004e-09;;;
24851;Dihydroflavokawain B;DHB2_MOUSE;5.77e-15;;;
24852;Dihydroflavokawain B;DHB3_RAT;9.73e-07;;;
24853;Dihydroflavokawain B;DHCR7_HUMAN;1.0300000000000001e-19;;;
24854;Dihydroflavokawain B;DPOL_HHV6U;2.07e-07;;;
24855;Dihydroflavokawain B;DRD2_RAT;1.12e-06;;;
24856;Dihydroflavokawain B;DRD4_HUMAN;2.3800000000000001e-07;;;
24857;Dihydroflavokawain B;EBP_HUMAN;7.77e-16;;;
24858;Dihydroflavokawain B;EDNRA_HUMAN;2.2899999999999997e-07;;;
24859;Dihydroflavokawain B;EDNRA_RAT;1.04e-13;;;
24860;Dihydroflavokawain B;EDNRB_HUMAN;3.09e-07;;;
24861;Dihydroflavokawain B;EDNRB_PIG;2.44e-06;;;
24862;Dihydroflavokawain B;EGFR_MOUSE;2.8399999999999997e-17;;;
24863;Dihydroflavokawain B;ENPL_CANLF;3.66e-11;;;
24864;Dihydroflavokawain B;ENPL_HUMAN;1.68e-11;;;
24865;Dihydroflavokawain B;EP300_HUMAN;8.48e-12;;;
24866;Dihydroflavokawain B;ERCC1_HUMAN;2.08e-06;;;
24867;Dihydroflavokawain B;ERCC5_HUMAN;7.07e-06;;;
24868;Dihydroflavokawain B;ERN1_HUMAN;7.73e-11;;;
24869;Dihydroflavokawain B;ESR1_HUMAN;;;0.106099949;
24870;Dihydroflavokawain B;EST1_HUMAN;1.11e-45;;;
24871;Dihydroflavokawain B;EST1_RABIT;7.68e-12;;;
24872;Dihydroflavokawain B;EST2_HUMAN;1.77e-06;;;
24873;Dihydroflavokawain B;FAAH1_HUMAN;3.15e-22;;;
24874;Dihydroflavokawain B;FAAH1_MOUSE;2.31e-18;;;
24875;Dihydroflavokawain B;FAAH1_RAT;6.64e-46;;;
24876;Dihydroflavokawain B;FADS1_RAT;3.03e-08;;;
24877;Dihydroflavokawain B;FFAR1_HUMAN;1.6499999999999998e-58;;;
24878;Dihydroflavokawain B;FFAR1_MOUSE;7.23e-08;;;
24879;Dihydroflavokawain B;FFAR1_RAT;4.54e-22;;;
24880;Dihydroflavokawain B;FFAR4_HUMAN;2.91e-47;;;
24881;Dihydroflavokawain B;FKB1A_HUMAN;8.96e-07;;;
24882;Dihydroflavokawain B;FOS_HUMAN;1.3e-08;;;
24883;Dihydroflavokawain B;G6PC_HUMAN;3.2599999999999994e-12;;;
24884;Dihydroflavokawain B;G6PT1_HUMAN;8.88e-16;;;
24885;Dihydroflavokawain B;GCR_HUMAN;;;;0.23634145
24886;Dihydroflavokawain B;GLSK_HUMAN;2.07e-06;;;
24887;Dihydroflavokawain B;GLUT4_HUMAN;1.95e-19;;;
24888;Dihydroflavokawain B;GNRHR_MOUSE;1.36e-31;;;
24889;Dihydroflavokawain B;GP139_HUMAN;3.82e-21;;;
24890;Dihydroflavokawain B;GP183_MOUSE;2.9600000000000005e-09;;;
24891;Dihydroflavokawain B;GRIK3_HUMAN;8.54e-06;;;
24892;Dihydroflavokawain B;GSK3B_RAT;7.79e-06;;;
24893;Dihydroflavokawain B;GYS1_HUMAN;3.34e-12;;;
24894;Dihydroflavokawain B;HCAR2_HUMAN;1.52e-13;;;
24895;Dihydroflavokawain B;HCAR2_RAT;5.8499999999999994e-09;;;
24896;Dihydroflavokawain B;HDAC2_HUMAN;3.79e-06;;;
24897;Dihydroflavokawain B;HDAC8_HUMAN;3.74e-11;;;
24898;Dihydroflavokawain B;HMOX1_HUMAN;1.89e-22;;;
24899;Dihydroflavokawain B;HMOX1_RAT;8.09e-06;;;
24900;Dihydroflavokawain B;HPPD_ARATH;5.3e-12;;;
24901;Dihydroflavokawain B;HSF1_MOUSE;3e-06;;;
24902;Dihydroflavokawain B;IF4A1_HUMAN;1.47e-21;;;
24903;Dihydroflavokawain B;ILVB_ARATH;1.02e-09;;;
24904;Dihydroflavokawain B;IMPA1_BOVIN;1.8100000000000002e-07;;;
24905;Dihydroflavokawain B;ITF2_HUMAN;4.22e-10;;;
24906;Dihydroflavokawain B;JUN_HUMAN;9.7e-06;;;
24907;Dihydroflavokawain B;KCMA1_HUMAN;2.8e-06;;;
24908;Dihydroflavokawain B;KCNA1_HUMAN;3.4e-08;;;
24909;Dihydroflavokawain B;KCNA2_HUMAN;2.9199999999999997e-13;;;
24910;Dihydroflavokawain B;KCNA3_HUMAN;2.8999999999999997e-11;;;
24911;Dihydroflavokawain B;KCNA3_MOUSE;3.76e-30;;;
24912;Dihydroflavokawain B;KCNB1_HUMAN;3.4799999999999998e-43;;;
24913;Dihydroflavokawain B;KCNK2_HUMAN;3.98e-08;;;
24914;Dihydroflavokawain B;KCNK9_HUMAN;3.11e-15;;;
24915;Dihydroflavokawain B;KLF5_HUMAN;1.36e-12;;;
24916;Dihydroflavokawain B;LDHB_HUMAN;6.45e-06;;;
24917;Dihydroflavokawain B;LKHA4_HUMAN;1.04e-08;;;
24918;Dihydroflavokawain B;LOX12_MOUSE;5.99e-13;;;
24919;Dihydroflavokawain B;LOX15_HUMAN;5.08e-10;;;
24920;Dihydroflavokawain B;LOX15_PIG;7.39e-40;;;
24921;Dihydroflavokawain B;LOX15_RAT;3.0799999999999993e-72;;;
24922;Dihydroflavokawain B;LOX1_SOYBN;3.85e-10;;;
24923;Dihydroflavokawain B;LOX5_HUMAN;4.1e-17;;;
24924;Dihydroflavokawain B;LOX5_RAT;3.1500000000000003e-25;;;
24925;Dihydroflavokawain B;LPAR1_HUMAN;3.87e-41;;;
24926;Dihydroflavokawain B;LPAR5_HUMAN;2.14e-26;;;
24927;Dihydroflavokawain B;LPXC_AQUAE;3.37e-09;;;
24928;Dihydroflavokawain B;LT4R1_HUMAN;2.85e-21;;;
24929;Dihydroflavokawain B;LUCI_PHOPY;1.2199999999999998e-07;;;
24930;Dihydroflavokawain B;LX15B_RAT;3.0299999999999997e-30;;;
24931;Dihydroflavokawain B;LYAM1_HUMAN;5.14e-09;;;
24932;Dihydroflavokawain B;LYAM3_HUMAN;3.75e-06;;;
24933;Dihydroflavokawain B;MCR_HUMAN;;;;0.446521
24934;Dihydroflavokawain B;MDR1_HUMAN;7.379999999999998e-67;;;
24935;Dihydroflavokawain B;MET_HUMAN;1.17e-06;;;
24936;Dihydroflavokawain B;MIP_LEGPN;1.94e-07;;;
24937;Dihydroflavokawain B;MK14_HUMAN;;;;0.27561599999999997
24938;Dihydroflavokawain B;MMP12_HUMAN;6.84e-07;;;
24939;Dihydroflavokawain B;MMP12_MOUSE;5.08e-21;;;
24940;Dihydroflavokawain B;MMP13_HUMAN;1.98e-08;;;
24941;Dihydroflavokawain B;MMP13_RAT;1.78e-06;;;
24942;Dihydroflavokawain B;MMP1_HUMAN;1.67e-10;;;
24943;Dihydroflavokawain B;MMP2_HUMAN;5.49e-06;;;
24944;Dihydroflavokawain B;MMP3_HUMAN;1.7500000000000002e-10;;;
24945;Dihydroflavokawain B;MMP9_HUMAN;1.49e-08;;;
24946;Dihydroflavokawain B;MOT1_RAT;1.02e-06;;;
24947;Dihydroflavokawain B;MTCA1_MYCTU;5.4e-11;;;
24948;Dihydroflavokawain B;MTR1A_HUMAN;6.18e-38;;;
24949;Dihydroflavokawain B;MTR1B_HUMAN;3.68e-42;;;
24950;Dihydroflavokawain B;MTR1C_XENLA;9.18e-12;;;
24951;Dihydroflavokawain B;MTSI_SPISQ;2.01e-19;;;
24952;Dihydroflavokawain B;NAAA_RAT;4.21e-08;;;
24953;Dihydroflavokawain B;NF2L2_HUMAN;1.11e-16;;;
24954;Dihydroflavokawain B;NFKB1_HUMAN;4.9e-14;;;
24955;Dihydroflavokawain B;NLRP3_HUMAN;3.7799999999999997e-07;;;
24956;Dihydroflavokawain B;NMDE2_RAT;4.72e-12;;;
24957;Dihydroflavokawain B;NOX1_HUMAN;8.87e-06;;;
24958;Dihydroflavokawain B;NPCL1_RAT;1.0199999999999999e-21;;;
24959;Dihydroflavokawain B;NQO2_HUMAN;1.95e-08;;;
24960;Dihydroflavokawain B;NR1H2_HUMAN;;;;0.26393024
24961;Dihydroflavokawain B;NR1H4_HUMAN;;;;0.150863
24962;Dihydroflavokawain B;NU1M_BOVIN;1.03e-32;;;
24963;Dihydroflavokawain B;OPRK_RAT;5.55e-07;;;
24964;Dihydroflavokawain B;OXDA_PIG;4.3e-08;;;
24965;Dihydroflavokawain B;P2RX1_MOUSE;2.6899999999999995e-21;;;
24966;Dihydroflavokawain B;P96878_MYCTU;1.38e-08;;;
24967;Dihydroflavokawain B;PA21B_MOUSE;1.27e-06;;;
24968;Dihydroflavokawain B;PA24A_BOVIN;7.990000000000001e-15;;;
24969;Dihydroflavokawain B;PA24A_HUMAN;2.17e-29;;;
24970;Dihydroflavokawain B;PA24B_HUMAN;2.48e-12;;;
24971;Dihydroflavokawain B;PA2G5_MOUSE;5.22e-07;;;
24972;Dihydroflavokawain B;PA2GA_HUMAN;1.3299999999999999e-24;;;
24973;Dihydroflavokawain B;PA2GA_MOUSE;4.82e-12;;;
24974;Dihydroflavokawain B;PA2GA_RABIT;1.6899999999999998e-21;;;
24975;Dihydroflavokawain B;PA2GA_RAT;2.6300000000000002e-09;;;
24976;Dihydroflavokawain B;PA2GD_HUMAN;2.29e-06;;;
24977;Dihydroflavokawain B;PA2GE_HUMAN;1.27e-06;;;
24978;Dihydroflavokawain B;PA2GE_MOUSE;3.06e-07;;;
24979;Dihydroflavokawain B;PACR_HUMAN;9.65e-07;;;
24980;Dihydroflavokawain B;PAR4_HUMAN;2.92e-10;;;
24981;Dihydroflavokawain B;PA_I34A1;1.31e-06;;;
24982;Dihydroflavokawain B;PD2R2_HUMAN;7.95e-07;;;
24983;Dihydroflavokawain B;PDE4D_HUMAN;6.22e-07;;;
24984;Dihydroflavokawain B;PDK1_HUMAN;8.939999999999999e-12;;;
24985;Dihydroflavokawain B;PDK3_HUMAN;1.02e-11;;;
24986;Dihydroflavokawain B;PDK4_HUMAN;2.1399999999999997e-13;;;
24987;Dihydroflavokawain B;PE2R1_HUMAN;1.3400000000000001e-09;;;
24988;Dihydroflavokawain B;PE2R1_RAT;3.1299999999999996e-08;;;
24989;Dihydroflavokawain B;PE2R2_HUMAN;1.09e-13;;;
24990;Dihydroflavokawain B;PE2R3_HUMAN;1.84e-13;;;
24991;Dihydroflavokawain B;PE2R3_MOUSE;1.38e-12;;;
24992;Dihydroflavokawain B;PE2R4_HUMAN;7.06e-18;;;
24993;Dihydroflavokawain B;PGFRB_RAT;2.72e-07;;;
24994;Dihydroflavokawain B;PGH1_HUMAN;;;;0.747653
24995;Dihydroflavokawain B;PGH1_RAT;2.62e-07;;;
24996;Dihydroflavokawain B;PGH2_MOUSE;9.62e-06;;;
24997;Dihydroflavokawain B;PGH2_SHEEP;6.58e-06;;;
24998;Dihydroflavokawain B;PHHY_PSEFL;1.4199999999999998e-36;;;
24999;Dihydroflavokawain B;PKNB_MYCTU;6.51e-08;;;
25000;Dihydroflavokawain B;PLAP_HUMAN;7.98e-06;;;
25001;Dihydroflavokawain B;PLPL6_MOUSE;2.09e-06;;;
25002;Dihydroflavokawain B;PMT1_CANAL;3.6e-06;;;
25003;Dihydroflavokawain B;PPARA_HUMAN;5.7699999999999994e-08;;;9.398569999999999e-09
25004;Dihydroflavokawain B;PPARD_HUMAN;2.3199999999999999e-07;;;
25005;Dihydroflavokawain B;PPARG_HUMAN;6.29e-10;;;0.277456
25006;Dihydroflavokawain B;PPO2_AGABI;1.4300000000000002e-13;;;
25007;Dihydroflavokawain B;PRIO_SHEEP;5.13e-18;;;
25008;Dihydroflavokawain B;PTAFR_HUMAN;1.0199999999999999e-07;;;
25009;Dihydroflavokawain B;PTGES_HUMAN;9.959999999999999e-10;;;
25010;Dihydroflavokawain B;PTGES_MOUSE;2.14e-30;;;
25011;Dihydroflavokawain B;PTN1_HUMAN;2.41e-07;;;
25012;Dihydroflavokawain B;PTN6_HUMAN;7e-06;;;
25013;Dihydroflavokawain B;PTPA_MYCTU;1.27e-06;;;
25014;Dihydroflavokawain B;Q25270_LEIDO;5.58e-18;;;
25015;Dihydroflavokawain B;Q3I4V7_CRYNV;3.98e-24;;;
25016;Dihydroflavokawain B;Q43570_TOBAC;1.91e-06;;;
25017;Dihydroflavokawain B;Q49PX0_9POXV;1.13e-33;;;
25018;Dihydroflavokawain B;Q53I59_TRYCR;3e-17;;;
25019;Dihydroflavokawain B;Q56D28_CAVPO;3.2100000000000003e-07;;;
25020;Dihydroflavokawain B;Q6RY99_RAT;9.5e-21;;;
25021;Dihydroflavokawain B;Q6TUJ4_PSEAI;1.67e-17;;;
25022;Dihydroflavokawain B;Q6UCJ9_TOXGO;3.69e-06;;;
25023;Dihydroflavokawain B;Q72874_9HIV1;9.910000000000001e-08;;;
25024;Dihydroflavokawain B;Q76353_9HIV1;2.0199999999999998e-07;;;
25025;Dihydroflavokawain B;Q7M0F8_CAVPO;1.0100000000000001e-11;;;
25026;Dihydroflavokawain B;Q7ZJM1_9HIV1;4.44e-16;;;
25027;Dihydroflavokawain B;Q8HY88_BOVIN;2.3500000000000003e-12;;;
25028;Dihydroflavokawain B;Q8QGU2_CHICK;1.12e-06;;;
25029;Dihydroflavokawain B;Q94F81_MAIZE;1.11e-16;;;
25030;Dihydroflavokawain B;Q95214_RABIT;7.54e-18;;;
25031;Dihydroflavokawain B;Q965D5_PLAFA;5.86e-06;;;
25032;Dihydroflavokawain B;Q98UH1_DANRE;4.3700000000000004e-10;;;
25033;Dihydroflavokawain B;Q9BEG3_BOVIN;2.0100000000000002e-17;;;
25034;Dihydroflavokawain B;Q9Z1J7_RAT;3.1e-17;;;
25035;Dihydroflavokawain B;REST_BORBU;5.32e-10;;;
25036;Dihydroflavokawain B;RYR2_HUMAN;3.34e-08;;;
25037;Dihydroflavokawain B;S13A5_HUMAN;2.22e-16;;;
25038;Dihydroflavokawain B;S28A3_HUMAN;9.98e-43;;;
25039;Dihydroflavokawain B;S5A2_HUMAN;1.78e-06;;;
25040;Dihydroflavokawain B;S6A11_MOUSE;1.78e-07;;;
25041;Dihydroflavokawain B;S6A13_MOUSE;9.92e-07;;;
25042;Dihydroflavokawain B;SC5A1_HUMAN;3.25e-11;;;
25043;Dihydroflavokawain B;SC5A1_RAT;8.7e-18;;;
25044;Dihydroflavokawain B;SC5A2_HUMAN;4.6899999999999994e-11;;;
25045;Dihydroflavokawain B;SC5A2_RAT;2.57e-18;;;
25046;Dihydroflavokawain B;SC5A5_RAT;7.62e-19;;;
25047;Dihydroflavokawain B;SC6A3_MOUSE;1.08e-22;;;
25048;Dihydroflavokawain B;SC6A4_MOUSE;1.04e-31;;;
25049;Dihydroflavokawain B;SC6A5_HUMAN;5.6900000000000007e-08;;;
25050;Dihydroflavokawain B;SENP1_HUMAN;1.3400000000000001e-17;;;
25051;Dihydroflavokawain B;SENP7_HUMAN;1.98e-11;;;
25052;Dihydroflavokawain B;SGMR1_CAVPO;2.1600000000000002e-11;;;
25053;Dihydroflavokawain B;SGMR1_HUMAN;1.33e-11;;;
25054;Dihydroflavokawain B;SGMR1_RAT;2e-15;;;
25055;Dihydroflavokawain B;SHBG_HUMAN;2.29e-06;;;
25056;Dihydroflavokawain B;SMS1_HUMAN;1.61e-12;;;
25057;Dihydroflavokawain B;SOAT1_RAT;1.0400000000000001e-19;;;
25058;Dihydroflavokawain B;SPHK2_HUMAN;5.49e-08;;;
25059;Dihydroflavokawain B;SPRE_HUMAN;1.2099999999999998e-07;;;
25060;Dihydroflavokawain B;SRC_MOUSE;5.3299999999999994e-15;;;
25061;Dihydroflavokawain B;STXA_SHIDY;1.46e-08;;;
25062;Dihydroflavokawain B;SYK_HUMAN;2e-10;;;
25063;Dihydroflavokawain B;T2R14_HUMAN;3.720000000000001e-27;;;
25064;Dihydroflavokawain B;TAAR1_HUMAN;1.36e-12;;;
25065;Dihydroflavokawain B;TAAR1_MACMU;6.64e-07;;;
25066;Dihydroflavokawain B;TAU_HUMAN;1.8199999999999997e-21;;;
25067;Dihydroflavokawain B;TBB1_HUMAN;9.230000000000001e-11;;;
25068;Dihydroflavokawain B;TBB2B_BOVIN;2.6300000000000004e-13;;;
25069;Dihydroflavokawain B;THA_HUMAN;6.46e-22;;;
25070;Dihydroflavokawain B;THB_HUMAN;4.42e-18;;;
25071;Dihydroflavokawain B;TLR4_MOUSE;4.2799999999999997e-07;;;
25072;Dihydroflavokawain B;TNR1A_HUMAN;1.5499999999999998e-11;;;
25073;Dihydroflavokawain B;TPMT_HUMAN;3.65e-10;;;
25074;Dihydroflavokawain B;TRPA1_RAT;1.29e-13;;;
25075;Dihydroflavokawain B;TRPM5_HUMAN;1.49e-07;;;
25076;Dihydroflavokawain B;TRYP_PIG;9.47e-06;;;
25077;Dihydroflavokawain B;TS1R1_HUMAN;2.45e-06;;;
25078;Dihydroflavokawain B;TS1R3_HUMAN;1.46e-06;;;
25079;Dihydroflavokawain B;TSHR_HUMAN;4.560000000000001e-13;;;
25080;Dihydroflavokawain B;TSPO_HUMAN;3.15e-18;;;
25081;Dihydroflavokawain B;TTHY_HUMAN;8.88e-16;;;
25082;Dihydroflavokawain B;VMAT2_RAT;5.88e-15;;;
25083;Dihydroflavokawain B;XDH_BOVIN;5.05e-06;;;
25084;Dihydroflavokawain B;XPF_HUMAN;2.08e-06;;;
25085;Dihydrolophirone C;A0A0C7ACN7_PSEAI;1.96e-06;;;
25086;Dihydrolophirone C;AA1R_HUMAN;;;0.121906255;
25087;Dihydrolophirone C;AA3R_HUMAN;;;0.121906255;
25088;Dihydrolophirone C;ABCG2_HUMAN;;;0.121906255;
25089;Dihydrolophirone C;AK1C3_HUMAN;;;0.121906255;
25090;Dihydrolophirone C;AOFB_HUMAN;;;0.121906255;
25091;Dihydrolophirone C;BACE1_HUMAN;;;0.121906255;
25092;Dihydrolophirone C;CAH12_HUMAN;;;0.121906255;
25093;Dihydrolophirone C;CAH13_HUMAN;;;0.121906255;
25094;Dihydrolophirone C;CAH1_HUMAN;;;0.121906255;
25095;Dihydrolophirone C;CAH2_HUMAN;;;0.121906255;
25096;Dihydrolophirone C;CAH3_HUMAN;;;0.121906255;
25097;Dihydrolophirone C;CAH4_HUMAN;;;0.121906255;
25098;Dihydrolophirone C;CAH5A_HUMAN;;;0.121906255;
25099;Dihydrolophirone C;CAH5B_HUMAN;;;0.121906255;
25100;Dihydrolophirone C;CAH6_HUMAN;;;0.121906255;
25101;Dihydrolophirone C;CAH7_HUMAN;;;0.121906255;
25102;Dihydrolophirone C;CBR1_HUMAN;8.85e-07;;0.121906255;
25103;Dihydrolophirone C;CP19A_HUMAN;;;0.121906255;0.6903744999999999
25104;Dihydrolophirone C;CP1B1_HUMAN;;;0.121906255;
25105;Dihydrolophirone C;CP2D6_HUMAN;;;;0.7296505
25106;Dihydrolophirone C;DHB1_HUMAN;;;0.121906255;
25107;Dihydrolophirone C;DHB3_HUMAN;;;;0.6272315333333334
25108;Dihydrolophirone C;DHB4_HUMAN;;;;0.007328047926666668
25109;Dihydrolophirone C;DHI2_HUMAN;;;;0.8722444444444445
25110;Dihydrolophirone C;DPOLB_HUMAN;;;0.121906255;
25111;Dihydrolophirone C;ESR1_HUMAN;6.56e-12;;0.138400792;0.9635095238095239
25112;Dihydrolophirone C;ESR2_HUMAN;3.96e-13;;0.121906255;0.9627
25113;Dihydrolophirone C;EST1_HUMAN;;;0.121906255;
25114;Dihydrolophirone C;EST2_HUMAN;;;0.121906255;
25115;Dihydrolophirone C;GCR_HUMAN;;;;0.09604177666666668
25116;Dihydrolophirone C;GRM5_HUMAN;;;0.121906255;
25117;Dihydrolophirone C;KISSR_HUMAN;;;0.121906255;
25118;Dihydrolophirone C;KLK1_HUMAN;;;0.121906255;
25119;Dihydrolophirone C;KLK2_HUMAN;2.75e-10;;0.121906255;
25120;Dihydrolophirone C;KPCA_HUMAN;;;0.121906255;
25121;Dihydrolophirone C;KPCB_HUMAN;;;0.121906255;
25122;Dihydrolophirone C;KPCD_HUMAN;;;0.121906255;
25123;Dihydrolophirone C;KPCE_HUMAN;;;0.121906255;
25124;Dihydrolophirone C;KS6A3_HUMAN;;;0.121906255;
25125;Dihydrolophirone C;LOX5_HUMAN;;;;0.4967315
25126;Dihydrolophirone C;MCR_HUMAN;;;;0.36873175
25127;Dihydrolophirone C;MDR1_HUMAN;;;0.121906255;
25128;Dihydrolophirone C;MELK_HUMAN;;;0.121906255;
25129;Dihydrolophirone C;MK14_HUMAN;;;;0.348034
25130;Dihydrolophirone C;MMP12_HUMAN;;;0.121906255;
25131;Dihydrolophirone C;MMP13_HUMAN;;;0.121906255;
25132;Dihydrolophirone C;MMP2_RAT;4.25e-30;;;
25133;Dihydrolophirone C;MRP1_HUMAN;;;0.121906255;
25134;Dihydrolophirone C;NOS2_HUMAN;;;0.121906255;
25135;Dihydrolophirone C;NR1H2_HUMAN;;;;0.07163604933333333
25136;Dihydrolophirone C;NR1H4_HUMAN;;;;0.25442600000000004
25137;Dihydrolophirone C;O96394_LEIAM;1.56e-07;;;
25138;Dihydrolophirone C;PA21B_HUMAN;;;0.121906255;
25139;Dihydrolophirone C;PA2G5_HUMAN;;;0.121906255;
25140;Dihydrolophirone C;PA2G5_MOUSE;8.21e-07;;;
25141;Dihydrolophirone C;PA2GA_HUMAN;;;0.121906255;
25142;Dihydrolophirone C;PA2GA_MOUSE;2.83e-06;;;
25143;Dihydrolophirone C;PA2GA_RABIT;7.569999999999999e-21;;;
25144;Dihydrolophirone C;PA2GA_RAT;1.06e-33;;;
25145;Dihydrolophirone C;PA2GX_HUMAN;;;0.121906255;
